id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1193929604207124482,1193929604207124482,2019-11-11 22:02:54 IST,2019-11-11,22:02:54,+0530,873399943,jacobplieth,Jacob Plieth,,"My take on a few #SITC19 presentations (yes, I'm puzzled by $NKTR ) via @Vantageanalysis  https://t.co/YncMwVO59l $NXTC $PIRS $CYAD",en,"[{'screen_name': 'vantageanalysis', 'name': 'evaluate vantage', 'id': '3033767986'}]",['http://bit.ly/32xHnYp'],[],5,11,35,['sitc19'],"['nktr', 'nxtc', 'pirs', 'cyad']",https://twitter.com/JacobPlieth/status/1193929604207124482,False,,0,,,,,,,,[],,,,
1188887432730726401,1188887432730726401,2019-10-29 00:07:07 IST,2019-10-29,00:07:07,+0530,14115408,jonnajarian,Jon Najarian,,60 Seconds at #WCC2019 $TIF ☑️ $ROKU $SPOT $MSFT Who's Zoomin' Who? $ZM $NKTR more @MarketRebels 💀with @CharlieShrem and @_CryptoIQ  https://t.co/HdQmVW7C9B,en,"[{'screen_name': 'marketrebels', 'name': 'market rebellion', 'id': '817007725666242561'}, {'screen_name': 'charlieshrem', 'name': 'charlie shrem', 'id': '22682896'}, {'screen_name': '_cryptoiq', 'name': 'crypto.iq', 'id': '924702182724775936'}]",[],[],1,1,8,['wcc2019'],"['tif', 'roku', 'spot', 'msft', 'zm', 'nktr']",https://twitter.com/jonnajarian/status/1188887432730726401,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1188887334370054144/pu/img/4vg0khB5-W6dKjW6.jpg,,,,,,,[],,,,
1181603160235872257,1181603160235872257,2019-10-08 21:42:01 IST,2019-10-08,21:42:01,+0530,14115408,jonnajarian,Jon Najarian,"{'type': 'Point', 'coordinates': [40.34584, -94.8733]}",🚨Coffee ☕️Machine broken with petenajarian $DPZ 🍕🔥 $PBYI $NKTR also $TGT 🎯 check out marketrebels karen_firestone @ The Broken Mug Coffee Shop  https://t.co/S7sc4DRDo7,en,[],['https://www.instagram.com/p/B3XQHbrjv4z/?igshid=1jf8beq8s4h10'],[],1,1,8,[],"['dpz', 'pbyi', 'nktr', 'tgt']",https://twitter.com/jonnajarian/status/1181603160235872257,False,,0,,,,,,,,[],,,,
1181600463554260992,1181600463554260992,2019-10-08 21:31:18 IST,2019-10-08,21:31:18,+0530,14115408,jonnajarian,Jon Najarian,,🚨Coffee ☕️Machine broken with @petenajarian $DPZ 🍕🔥 $PBYI $NKTR also $TGT 🎯 check out @MarketRebels  https://t.co/Rfm6Y3XzNh,en,"[{'screen_name': 'petenajarian', 'name': 'pete najarian', 'id': '14292717'}, {'screen_name': 'marketrebels', 'name': 'market rebellion', 'id': '817007725666242561'}]",[],[],7,2,38,[],"['dpz', 'pbyi', 'nktr', 'tgt']",https://twitter.com/jonnajarian/status/1181600463554260992,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1181600314341941252/pu/img/LmEpVd5S4wz9yLc8.jpg,,,,,,,[],,,,
1177334439636013056,1177334439636013056,2019-09-27 02:59:38 IST,2019-09-27,02:59:38,+0530,274233761,bradloncar,Brad Loncar,,"$NKTR got kicked out of the S&amp;P 500. When it rains, it pours.",en,[],[],[],2,6,17,[],['nktr'],https://twitter.com/bradloncar/status/1177334439636013056,False,,0,,,,,,,,[],,,,
1177321077812285440,1177321077812285440,2019-09-27 02:06:33 IST,2019-09-27,02:06:33,+0530,872519322077470721,tdanetwork,TD Ameritrade Network,,Live earnings reaction with George Tsilis: 📊 $MU $CCL $NKTR  https://t.co/fs0vUFOnFy,en,[],['https://www.pscp.tv/w/cF0Y0TFsWkVwZ3pyUFBtam58MVprSnpBZ05nRWdHdq9OwSJSCIUsiAkAIRW9e3ZXt79cYvwh-02GwebnrtWF'],[],0,2,8,[],"['mu', 'ccl', 'nktr']",https://twitter.com/TDANetwork/status/1177321077812285440,False,,0,,,,,,,,[],,,,
1160964014668689408,1160964014668689408,2019-08-12 22:49:25 IST,2019-08-12,22:49:25,+0530,14115408,jonnajarian,Jon Najarian,,⏱️60 1/2 Seconds $PINS $ROKU $NKTR $FOSL $AAPL  https://t.co/fYIlheSQG8 🎲  https://t.co/09KwsDfuwl,pl,[],['http://www.Investitute.com/Vegas'],[],1,2,10,[],"['pins', 'roku', 'nktr', 'fosl', 'aapl']",https://twitter.com/jonnajarian/status/1160964014668689408,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1160963885429592067/pu/img/xQFvRAT7YhJbB5iN.jpg,,,,,,,[],,,,
1160882927657455617,1160882927657455617,2019-08-12 17:27:12 IST,2019-08-12,17:27:12,+0530,44438256,matthewherper,Matthew Herper,,"Biotech faces a crisis in credibility fueled by boom-era hubris.   My look at $NVS, $AMRN, and $NKTR last week.  https://t.co/ymWpxoIA6E   This one is for STAT subscribers.",en,[],['https://www.statnews.com/2019/08/12/biotech-faces-a-crisis-in-credibility-fueled-by-boom-era-hubris/'],[],5,3,8,[],"['nvs', 'amrn', 'nktr']",https://twitter.com/matthewherper/status/1160882927657455617,False,,0,,,,,,,,[],,,,
1159855472058556416,1159855472058556416,2019-08-09 21:24:28 IST,2019-08-09,21:24:28,+0530,872519322077470721,tdanetwork,TD Ameritrade Network,,"With $NKTR trading down over 30% on the day after announcing suboptimal drugs were administered in a clinical trial, @bradloncar joined @OJRenick on #MorningTradeLive to discuss the fallout.  “This is a huge black eye. It really questions (Nektar’s) ability to conduct trials.”",en,"[{'screen_name': 'bradloncar', 'name': 'brad loncar', 'id': '274233761'}, {'screen_name': 'ojrenick', 'name': 'oliver renick', 'id': '1580555131'}]",[],[],1,8,24,['morningtradelive'],['nktr'],https://twitter.com/TDANetwork/status/1159855472058556416,False,,0,,,,,,,,[],,,,
1159848755912499201,1159848755912499201,2019-08-09 20:57:47 IST,2019-08-09,20:57:47,+0530,274233761,bradloncar,Brad Loncar,,Always nice to talk biotech with @OJRenick on @TDANetwork. Thanks for the discussion. $NKTR $SRPT  https://t.co/I7L90QJhIs  https://t.co/ZfbiikRWkL,en,"[{'screen_name': 'ojrenick', 'name': 'oliver renick', 'id': '1580555131'}, {'screen_name': 'tdanetwork', 'name': 'td ameritrade network', 'id': '872519322077470721'}]",['https://tdameritradenetwork.com/video/rB4AoWxVGWCBbHbdp6YFJA'],['https://pbs.twimg.com/media/EBib1qoXoAEFbv7.jpg'],0,0,16,[],"['nktr', 'srpt']",https://twitter.com/bradloncar/status/1159848755912499201,False,,1,https://pbs.twimg.com/media/EBib1qoXoAEFbv7.jpg,,,,,,,[],,,,
